SNP_ID	Chromosome Number	Chromosome Position	Genes	DiseaseTrait	AF	GT_00	GT_01	GT_10	GT_11
rs12134032	1	47494581	No gene information found	No associated clinical information for this SNP	0.1206720977596741	0.1527494908350305	0.0292769857433808	0.0906313645621181	0.0028004073319755
rs822886	1	47515991	No gene information found	No associated clinical information for this SNP	0.1530040733197556	0.1316191446028513	0.0476069246435845	0.0985234215885947	0.0056008146639511
rs10158159	1	47541226	No gene information found	No associated clinical information for this SNP	0.0894857433808554	0.1479124236252545	0.0343686354378818	0.060081466395112	0.0025458248472505
rs11584269	1	47548049	No gene information found	No associated clinical information for this SNP	0.140274949083503	0.1275458248472505	0.0532077393075356	0.0954684317718941	0.0040733197556008
rs623229	1	47561395	No gene information found	No associated clinical information for this SNP	0.1247454175152749	0.1479124236252545	0.0333503054989816	0.0840122199592668	0.0035641547861507
rs11576372	1	47587754	No gene information found	No associated clinical information for this SNP	0.207866598778004	0.0679735234215885	0.0835030549898167	0.0949592668024439	0.0333503054989816
rs4554761	1	47605484	No gene information found	No associated clinical information for this SNP	0.2473268839103869	0.0982688391038696	0.0707739307535641	0.1446028513238289	0.0157841140529531
rs4926916	1	47619596	No gene information found	No associated clinical information for this SNP	0.3318482688391038	0.0628818737270875	0.0906313645621181	0.1476578411405295	0.0313136456211812
rs12408157	1	47646027	No gene information found	No associated clinical information for this SNP	0.0395875763747454	0.1708248472505091	0.0134928716904277	0.0333503054989816	0.0005091649694501
rs12402179	1	47650074	No gene information found	No associated clinical information for this SNP	0.0975050916496945	0.1565682281059063	0.0272403258655804	0.0695010183299389	0.0010183299389002
rs12029435	1	47665697	No gene information found	No associated clinical information for this SNP	0.2079938900203666	0.1387474541751527	0.0414969450101833	0.1247454175152749	0.0045824847250509
rs1249089	1	47684637	No gene information found	No associated clinical information for this SNP	0.4756873727087576	0.0547352342158859	0.0919042769857433	0.1868635437881873	0.0381873727087576
rs12038526	1	47716923	No gene information found	No associated clinical information for this SNP	0.257764765784114	0.134928716904277	0.0448065173116089	0.1514765784114053	0.005091649694501
rs1992298	1	47721096	No gene information found	No associated clinical information for this SNP	0.4072046843177189	0.1178716904276985	0.0572810590631364	0.1705702647657841	0.0096741344195519
rs7544082	1	47738318	No gene information found	Type 2 diabetes nephropathy	0.3965122199592668	0.1089613034623217	0.0687372708757637	0.1784623217922606	0.0071283095723014
rs17103715	1	47748951	No gene information found	No associated clinical information for this SNP	0.3182281059063136	0.1028513238289205	0.0705193482688391	0.1731160896130346	0.0114562118126272
rs12085966	1	47763723	TRABD2B	No associated clinical information for this SNP	0.1200356415478615	0.1461303462321792	0.0371690427698574	0.0835030549898167	0.0015274949083503
rs6588505	1	47789110	TRABD2B	Obesity-related traits	0.3312118126272912	0.1013238289205702	0.0712830957230142	0.1784623217922606	0.0122199592668024
rs10890501	1	47805235	TRABD2B	No associated clinical information for this SNP	0.2841140529531568	0.0728105906313645	0.0878309572301425	0.1514765784114053	0.0241853360488798
rs4927125	1	47821897	TRABD2B	No associated clinical information for this SNP	0.0250763747454175	0.1810081466395112	0.0038187372708757	0.0246945010183299	0.0015274949083503
rs11211611	1	47822344	TRABD2B	No associated clinical information for this SNP	0.2830957230142566	0.07510183299389	0.0870672097759674	0.1514765784114053	0.0226578411405295
rs12033328	1	47836092	TRABD2B	No associated clinical information for this SNP	0.0829938900203666	0.1817718940936863	0.0030549898167006	0.0572810590631364	0.015274949083503
rs11576406	1	47853859	TRABD2B	No associated clinical information for this SNP	0.025458248472505	0.1810081466395112	0.0038187372708757	0.0246945010183299	0.0015274949083503
rs12033901	1	47871069	TRABD2B	No associated clinical information for this SNP	0.0677189409368635	0.1766802443991853	0.0081466395112016	0.0562627291242362	0.0086558044806517
rs6657569	1	47875779	TRABD2B	No associated clinical information for this SNP	0.0262219959266802	0.1848268839103869	0.0239307535641547	0.0244399185336048	0.0020366598778004
rs1497095	1	47921216	TRABD2B	No associated clinical information for this SNP	0.2768584521384928	0.1015784114052953	0.0712830957230142	0.160386965376782	0.0119653767820773
rs10493131	1	47921755	TRABD2B	No associated clinical information for this SNP	0.1987016293279022	0.1041242362525458	0.0695010183299389	0.1173625254582484	0.0112016293279022
rs7545671	1	47933868	TRABD2B	No associated clinical information for this SNP	0.0365325865580448	0.1848268839103869	0.0285132382892057	0.030295315682281	0.0071283095723014
rs11577547	1	47938876	TRABD2B	No associated clinical information for this SNP	0.0281313645621181	0.1817718940936863	0.0030549898167006	0.0269857433808554	0.0020366598778004
rs12080061	1	47978527	TRABD2B	No associated clinical information for this SNP	0.2232688391038696	0.1005600814663951	0.0717922606924643	0.1379837067209776	0.0124745417515274
rs11584659	1	47978726	TRABD2B	No associated clinical information for this SNP	0.0311863543788187	0.1804989816700611	0.0043279022403258	0.030040733197556	0.0025458248472505
rs17103991	1	47979819	TRABD2B	No associated clinical information for this SNP	0.0812118126272912	0.155295315682281	0.0272403258655804	0.0567718940936863	0.0022912423625254
rs2270973	1	48055105	LINC02794	No associated clinical information for this SNP	0.2213594704684317	0.0807026476578411	0.0814663951120163	0.1262729124236252	0.0226578411405295
rs728864	1	48064586	LINC02794	Heel bone mineral density	0.3315936863543788	0.0878309572301425	0.0817209775967413	0.1644602851323829	0.015274949083503
rs560004	1	48084001	LINC02794	No associated clinical information for this SNP	0.3879837067209776	0.0860488798370672	0.07510183299389	0.1723523421588594	0.0236761710794297
rs527787	1	48098896	No gene information found	No associated clinical information for this SNP	0.0204938900203665	0.175152749490835	0.0094195519348268	0.0165478615071283	0.000254582484725
rs12047002	1	48104794	No gene information found	Core binding factor acute myeloid leukemia	0.2381619144602851	0.1283095723014256	0.0516802443991853	0.1474032586558044	0.0048370672097759
rs214203	1	48122332	No gene information found	No associated clinical information for this SNP	0.5292769857433809	0.0641547861507128	0.0873217922606924	0.1878818737270876	0.0333503054989816
rs11205442	1	48128610	No gene information found	No associated clinical information for this SNP	0.2142311608961303	0.0885947046843177	0.0773930753564154	0.1117617107942973	0.0188391038696537
rs12137265	1	48188842	No gene information found	No associated clinical information for this SNP	0.0420061099796334	0.155295315682281	0.0282586558044806	0.0229124236252545	0.0012729124236252
rs10489600	1	48234653	SLC5A9	No associated clinical information for this SNP	0.4105142566191446	0.0537169042769857	0.0908859470468431	0.185081466395112	0.040224032586558
rs12126047	1	48240147	SLC5A9	No associated clinical information for this SNP	0.1270366598778004	0.1283095723014256	0.0509164969450101	0.0781568228105906	0.0056008146639511
rs12142917	1	48329698	SPATA6	No associated clinical information for this SNP	0.109979633401222	0.140274949083503	0.0414969450101833	0.0730651731160896	0.0030549898167006
rs11205475	1	48337068	SPATA6	No associated clinical information for this SNP	0.1326374745417515	0.1423116089613034	0.0381873727087576	0.0873217922606924	0.0043279022403258
rs12085824	1	48342131	SPATA6	No associated clinical information for this SNP	0.3834012219959267	0.0847759674134419	0.0807026476578411	0.1804989816700611	0.0193482688391038
rs1877720	1	48358735	SPATA6	Early spontaneous preterm birth	0.0822301425661914	0.1743890020366598	0.010437881873727	0.0644093686354378	0.0094195519348268
rs1338314	1	48359683	SPATA6	No associated clinical information for this SNP	0.0190936863543788	0.1726069246435845	0.0122199592668024	0.0119653767820773	0.0005091649694501
rs1890323	1	48490447	No gene information found	No associated clinical information for this SNP	0.0758655804480651	0.1293279022403258	0.0524439918533604	0.040224032586558	0.0030549898167006
rs2798107	1	48494240	No gene information found	No associated clinical information for this SNP	0.2417260692464358	0.0995417515274949	0.0717922606924643	0.1509674134419552	0.0134928716904277
rs2798105	1	48496231	No gene information found	No associated clinical information for this SNP	0.1358197556008146	0.1387474541751527	0.0430244399185336	0.085030549898167	0.0030549898167006
rs12032082	1	48499911	No gene information found	No associated clinical information for this SNP	0.1591140529531568	0.1160896130346232	0.0598268839103869	0.0947046843177189	0.0089103869653767
rs12566454	1	48529779	No gene information found	No associated clinical information for this SNP	0.0770112016293279	0.1810081466395112	0.0038187372708757	0.065173116089613	0.0112016293279022
rs17104515	1	48567624	AGBL4	No associated clinical information for this SNP	0.0539714867617108	0.1708248472505091	0.0127291242362525	0.0407331975560081	0.0012729124236252
rs1539529	1	48571381	AGBL4	No associated clinical information for this SNP	0.1857179226069246	0.0987780040733197	0.0728105906313645	0.1061608961303462	0.0132382892057026
rs2803273	1	48576677	AGBL4	No associated clinical information for this SNP	0.2225050916496945	0.0728105906313645	0.0842668024439918	0.1155804480651731	0.0277494908350305
rs7539694	1	48584003	AGBL4	No associated clinical information for this SNP	0.1975560081466395	0.1280549898167006	0.0532077393075356	0.1267820773930753	0.0035641547861507
rs320019	1	48610454	AGBL4	No associated clinical information for this SNP	0.2763492871690428	0.0880855397148676	0.0794297352342158	0.1535132382892057	0.0173116089613034
rs320027	1	48616351	AGBL4	Total amyloid (SNP x SNP interaction)	0.1704429735234215	0.1425661914460285	0.0407331975560081	0.1076883910386965	0.0015274949083503
rs11586980	1	48750699	AGBL4;BEND5	No associated clinical information for this SNP	0.1692973523421588	0.1056517311608961	0.0682281059063136	0.1015784114052953	0.0109470468431771
rs10788895	1	48843474	AGBL4	No associated clinical information for this SNP	0.402622199592668	0.0959775967413441	0.0723014256619144	0.1835539714867617	0.0165478615071283
rs1578844	1	48914140	AGBL4	No associated clinical information for this SNP	0.0921588594704684	0.1456211812627291	0.0361507128309572	0.0649185336048879	0.0030549898167006
rs12097401	1	48944751	AGBL4	No associated clinical information for this SNP	0.0440427698574338	0.1848268839103869	0.0369144602851323	0.0384419551934826	0.0063645621181262
rs10888636	1	48954016	AGBL4	No associated clinical information for this SNP	0.2749490835030549	0.125254582484725	0.0524439918533604	0.1379837067209776	0.0071283095723014
rs3127549	1	48966092	AGBL4	No associated clinical information for this SNP	0.3058808553971486	0.0554989816700611	0.0936863543788187	0.1354378818737271	0.0356415478615071
rs17369068	1	49063920	AGBL4	No associated clinical information for this SNP	0.0953411405295315	0.1247454175152749	0.0542260692464358	0.0488798370672097	0.0058553971486761
rs6665118	1	49074586	AGBL4	No associated clinical information for this SNP	0.2186863543788187	0.1064154786150712	0.0689918533604888	0.1196537678207739	0.0094195519348268
rs655065	1	49097909	AGBL4	No associated clinical information for this SNP	0.1120162932790224	0.1443482688391038	0.0381873727087576	0.0791751527494908	0.0022912423625254
rs10493143	1	49172257	AGBL4	No associated clinical information for this SNP	0.1275458248472505	0.164969450101833	0.0183299389002036	0.0875763747454175	0.0015274949083503
rs6673047	1	49228432	AGBL4	No associated clinical information for this SNP	0.0395875763747454	0.1687881873727087	0.0155295315682281	0.0310590631364562	0.0005091649694501
rs9783112	1	49234034	AGBL4	No associated clinical information for this SNP	0.0258401221995926	0.1848268839103869	0.0269857433808554	0.0216395112016293	0.0015274949083503
rs17098808	1	49365708	AGBL4	No associated clinical information for this SNP	0.0639002036659877	0.1848268839103869	0.0514256619144602	0.0432790224032586	0.0165478615071283
rs10489427	1	49366857	AGBL4	No associated clinical information for this SNP	0.0445519348268839	0.1840631364562118	0.0007637474541751	0.0333503054989816	0.0086558044806517
rs11587574	1	49588213	AGBL4	No associated clinical information for this SNP	0.1137983706720977	0.1435845213849287	0.0386965376782077	0.0829938900203666	0.0025458248472505
rs10489864	1	49696255	AGBL4	No associated clinical information for this SNP	0.0288951120162932	0.1698065173116089	0.015020366598778	0.0180753564154786	0.0017820773930753
rs11576945	1	49991165	AGBL4	No associated clinical information for this SNP	0.1162169042769857	0.1435845213849287	0.0386965376782077	0.0840122199592668	0.0025458248472505
rs6673246	1	50088701	ELAVL4	No associated clinical information for this SNP	0.102724032586558	0.1647148676171079	0.0190936863543788	0.0745926680244399	0.0010183299389002
rs9436444	1	50124126	ELAVL4	Cannabis use disorder (MTAG)	0.285132382892057	0.1061608961303462	0.0692464358452138	0.1642057026476578	0.0094195519348268
rs2494884	1	50125733	ELAVL4	No associated clinical information for this SNP	0.2715122199592668	0.1334012219959267	0.0481160896130346	0.1639511201629327	0.0033095723014256
rs6588376	1	50136823	ELAVL4	Smoking initiation (MTAG)	0.2614562118126273	0.1278004073319755	0.0529531568228105	0.1619144602851323	0.0040733197556008
rs3001644	1	50257317	LINC02808	No associated clinical information for this SNP	0.2384164969450102	0.1382382892057026	0.0437881873727087	0.1178716904276985	0.0028004073319755
rs12030672	1	50269723	LINC02808	Alcohol consumption (drinks per month) (UKB data field 1578, 4424)	0.2716395112016293	0.0972505091649694	0.0776476578411405	0.1339103869653767	0.0099287169042769
rs12123613	1	50277338	LINC02808	No associated clinical information for this SNP	0.0329684317718941	0.1547861507128309	0.0292769857433808	0.0162932790224032	0.0007637474541751
rs1875645	1	50324208	No gene information found	No associated clinical information for this SNP	0.3560336048879837	0.0613543788187372	0.0888492871690427	0.1647148676171079	0.0346232179226069
rs6689749	1	50334844	No gene information found	No associated clinical information for this SNP	0.4280804480651731	0.0567718940936863	0.0908859470468431	0.1741344195519348	0.0371690427698574
rs4491095	1	50337183	No gene information found	No associated clinical information for this SNP	0.3613798370672098	0.0715376782077393	0.0875763747454175	0.164969450101833	0.0257128309572301
rs3827730	1	50472176	FAF1	Depression and alcohol dependence	0.3693991853360489	0.0715376782077393	0.085285132382892	0.1428207739307535	0.0280040733197556
rs3789576	1	50479854	FAF1	No associated clinical information for this SNP	0.0767566191446028	0.1639511201629327	0.020366598778004	0.0644093686354378	0.0005091649694501
rs10888690	1	50494849	FAF1	Male-pattern baldness	0.3491598778004073	0.0908859470468431	0.0791751527494908	0.1647148676171079	0.0147657841140529
rs11581155	1	50510634	FAF1	No associated clinical information for this SNP	0.0280040733197556	0.1670061099796334	0.0178207739307535	0.0183299389002036	0.0005091649694501
rs1846522	1	50515533	FAF1	No associated clinical information for this SNP	0.1116344195519348	0.1642057026476578	0.020112016293279	0.0857942973523421	0.0005091649694501
rs11587909	1	50585127	FAF1	No associated clinical information for this SNP	0.1844450101832994	0.1137983706720977	0.0633910386965376	0.1132892057026476	0.0076374745417515
rs9803853	1	50628336	FAF1	No associated clinical information for this SNP	0.4273167006109979	0.0748472505091649	0.0875763747454175	0.1626782077393075	0.0224032586558044
rs17383851	1	50629646	FAF1	No associated clinical information for this SNP	0.1858452138492871	0.1143075356415478	0.0628818737270875	0.1140529531568228	0.0076374745417515
rs12567589	1	50644495	FAF1	No associated clinical information for this SNP	0.0754837067209776	0.1542769857433808	0.0292769857433808	0.0519348268839103	0.0012729124236252
rs3789587	1	50800802	FAF1	No associated clinical information for this SNP	0.1123981670061099	0.1642057026476578	0.0198574338085539	0.0908859470468431	0.0007637474541751
rs1464081	1	50869422	FAF1	No associated clinical information for this SNP	0.1187627291242362	0.1326374745417515	0.0458248472505091	0.0682281059063136	0.0063645621181262
rs12089041	1	50915922	FAF1	No associated clinical information for this SNP	0.110234215885947	0.1642057026476578	0.0198574338085539	0.0911405295315682	0.0007637474541751
rs2487824	1	50996767	No gene information found	Whole brain restricted isotropic diffusion (multivariate analysis)	0.4117871690427698	0.0758655804480651	0.0868126272912423	0.1733706720977596	0.0221486761710794
rs17389502	1	51003082	No gene information found	No associated clinical information for this SNP	0.1467668024439918	0.1143075356415478	0.0621181262729124	0.0812118126272912	0.0084012219959266
rs11205801	1	51018954	No gene information found	No associated clinical information for this SNP	0.1290733197556008	0.1507128309572301	0.0328411405295315	0.0906313645621181	0.0012729124236252
rs11205807	1	51069708	No gene information found	No associated clinical information for this SNP	0.0520621181262729	0.170315682281059	0.0137474541751527	0.0440427698574338	0.0007637474541751
rs616055	1	51268714	RNF11	No associated clinical information for this SNP	0.1087067209775967	0.1255091649694501	0.0524439918533604	0.0542260692464358	0.0068737270875763
rs34974872	1	51272484	RNF11	No associated clinical information for this SNP	0.0080193482688391	0.1812627291242362	0.0035641547861507	0.0056008146639511	
rs474668	1	51285237	No gene information found	No associated clinical information for this SNP	0.3413951120162933	0.0733197556008146	0.085285132382892	0.130091649694501	0.0262219959266802
rs12134299	1	51315539	TTC39A	No associated clinical information for this SNP	0.2996435845213849	0.0954684317718941	0.0728105906313645	0.1496945010183299	0.0165478615071283
rs11205836	1	51339059	TTC39A	No associated clinical information for this SNP	0.2600560081466395	0.1104887983706721	0.065427698574338	0.1290733197556008	0.0089103869653767
rs6673480	1	51393570	EPS15	IgE grass sensitization	0.047988798370672	0.1619144602851323	0.0218940936863543	0.0379327902240325	0.0010183299389002
rs1149789	1	51453341	EPS15	No associated clinical information for this SNP	0.3114816700610998	0.0906313645621181	0.0796843177189409	0.1267820773930753	0.0145112016293279
rs17106627	1	51507012	EPS15	No associated clinical information for this SNP	0.0574083503054989	0.1848268839103869	0.0442973523421588	0.0491344195519348	0.0106924643584521
rs7411629	1	51540152	EPS15-AS1	No associated clinical information for this SNP	0.2222505091649694	0.1229633401221995	0.0539714867617108	0.1313645621181262	0.0078920570264765
rs7534689	1	51560712	EPS15-AS1	No associated clinical information for this SNP	0.4098778004073319	0.0605906313645621	0.0962321792260692	0.1771894093686354	0.0280040733197556
rs11205877	1	51670307	OSBPL9	No associated clinical information for this SNP	0.2254327902240326	0.1486761710794297	0.0333503054989816	0.1216904276985743	0.0028004073319755
rs11810827	1	51739765	OSBPL9	No associated clinical information for this SNP	0.0972505091649694	0.1578411405295315	0.025458248472505	0.0656822810590631	0.0015274949083503
rs856613	1	51795458	OSBPL9;NRDC	No associated clinical information for this SNP	0.1542769857433808	0.1695519348268839	0.015020366598778	0.0924134419551934	0.000254582484725
rs12748434	1	51870465	NRDC	No associated clinical information for this SNP	0.0406059063136456	0.1588594704684317	0.0244399185336048	0.0246945010183299	0.0015274949083503
rs1167169	1	51965721	RAB3B	No associated clinical information for this SNP	0.0411150712830957	0.1591140529531568	0.0249490835030549	0.0274949083503055	0.0007637474541751
rs7416150	1	51992144	No gene information found	No associated clinical information for this SNP	0.0518075356415478	0.160132382892057	0.0236761710794297	0.0369144602851323	0.0010183299389002
rs7512076	1	52020432	TXNDC12	No associated clinical information for this SNP	0.0570264765784114	0.1621690427698574	0.0218940936863543	0.0427698574338085	0.0007637474541751
rs3015298	1	52090313	BTF3L4	No associated clinical information for this SNP	0.0996690427698574	0.1820264765784114	0.0025458248472505	0.0745926680244399	0.000254582484725
rs7513934	1	52352516	CC2D1B	No associated clinical information for this SNP	0.5299134419551935	0.0435336048879837	0.0949592668024439	0.1476578411405295	0.0463340122199592
rs1983833	1	52376598	ORC1	No associated clinical information for this SNP	0.1218177189409368	0.1318737270875764	0.0496435845213849	0.0827393075356415	0.0033095723014256
rs10493166	1	52431723	TUT4	No associated clinical information for this SNP	0.0958503054989816	0.1517311608961303	0.0315682281059063	0.0598268839103869	0.0015274949083503
rs835334	1	52563932	No gene information found	No associated clinical information for this SNP	0.3616344195519348	0.1069246435845213	0.0672097759674134	0.1326374745417515	0.0106924643584521
rs12138419	1	52590515	No gene information found	No associated clinical information for this SNP	0.0446792260692464	0.1608961303462321	0.0221486761710794	0.0325865580448065	0.0017820773930753
rs835337	1	52593434	No gene information found	No associated clinical information for this SNP	0.1955193482688391	0.1092158859470468	0.0659368635437882	0.1117617107942973	0.0096741344195519
rs6688451	1	52620368	No gene information found	Height	0.2331975560081466	0.1695519348268839	0.015020366598778	0.1458757637474541	0.000254582484725
rs6692566	1	52648646	SHISAL2A	No associated clinical information for this SNP	0.3329938900203666	0.080193482688391	0.0773930753564154	0.1815173116089613	0.0272403258655804
rs706497	1	52649064	SHISAL2A	No associated clinical information for this SNP	0.4898167006109979	0.0784114052953156	0.0817209775967413	0.1978105906313645	0.0246945010183299
rs681865	1	52659928	SHISAL2A	No associated clinical information for this SNP	0.4489562118126273	0.0537169042769857	0.0906313645621181	0.1537678207739307	0.040478615071283
rs269316	1	52670261	No gene information found	No associated clinical information for this SNP	0.235234215885947	0.0773930753564154	0.0832484725050916	0.1191446028513238	0.0241853360488798
rs374849	1	52719959	No gene information found	No associated clinical information for this SNP	0.2874236252545825	0.0488798370672097	0.0975050916496945	0.115071283095723	0.0384419551934826
rs11205998	1	52737914	ZYG11B	No associated clinical information for this SNP	0.1715885947046843	0.1759164969450102	0.0086558044806517	0.1094704684317719	0.000254582484725
rs4926930	1	52751663	ZYG11B	No associated clinical information for this SNP	0.6737525458248472	0.0498981670061099	0.0934317718940936	0.1257637474541751	0.0414969450101833
rs6664794	1	52769202	ZYG11B	No associated clinical information for this SNP	0.1547861507128309	0.1756619144602851	0.0089103869653767	0.1028513238289205	0.000254582484725
rs2298146	1	52906247	ECHDC2	No associated clinical information for this SNP	0.0487525458248472	0.1718431771894093	0.0124745417515274	0.0358961303462321	0.0005091649694501
rs6681542	1	53014220	SCP2	No associated clinical information for this SNP	0.1047606924643584	0.1792260692464358	0.0056008146639511	0.0860488798370672	0.0196028513238289
rs6588449	1	53022562	SCP2	No associated clinical information for this SNP	0.1766802443991853	0.1626782077393075	0.0216395112016293	0.1275458248472505	0.0005091649694501
rs10437066	1	53029458	SCP2	No associated clinical information for this SNP	0.3700356415478615	0.1280549898167006	0.0519348268839103	0.1405295315682281	0.0048370672097759
rs17107661	1	53029738	SCP2	No associated clinical information for this SNP	0.1768075356415478	0.1626782077393075	0.0216395112016293	0.1275458248472505	0.0005091649694501
rs6588459	1	53045422	SCP2	Height	0.2530549898167006	0.1458757637474541	0.0371690427698574	0.134928716904277	0.0017820773930753
rs10493172	1	53058232	No gene information found	No associated clinical information for this SNP	0.0557535641547861	0.1680244399185336	0.0162932790224032	0.0386965376782077	0.0005091649694501
rs12059934	1	53059490	No gene information found	No associated clinical information for this SNP	0.3720723014256619	0.1293279022403258	0.0509164969450101	0.140274949083503	0.0045824847250509
rs3766781	1	53113510	SLC1A7	No associated clinical information for this SNP	0.2720213849287169	0.1020875763747454	0.0697556008146639	0.1715885947046843	0.0129837067209775
rs7541073	1	53119198	SLC1A7	No associated clinical information for this SNP	0.0372963340122199	0.1840631364562118	0.0007637474541751	0.0313136456211812	0.0033095723014256
rs1320594	1	53144700	No gene information found	No associated clinical information for this SNP	0.4223523421588595	0.065427698574338	0.0924134419551934	0.1919551934826883	0.0269857433808554
rs1679933	1	53146027	No gene information found	No associated clinical information for this SNP	0.3884928716904277	0.0672097759674134	0.0875763747454175	0.1817718940936863	0.030040733197556
rs6682324	1	53160342	No gene information found	No associated clinical information for this SNP	0.0534623217922606	0.1848268839103869	0.0442973523421588	0.0361507128309572	0.0132382892057026
rs17108140	1	53217006	CZIB	No associated clinical information for this SNP	0.1583503054989816	0.1524949083503055	0.0318228105906313	0.1084521384928716	0.0005091649694501
rs3736118	1	53218652	CZIB	No associated clinical information for this SNP	0.2494908350305499	0.0723014256619144	0.0885947046843177	0.1171079429735234	0.0239307535641547
rs12082305	1	53227955	MAGOH	No associated clinical information for this SNP	0.0570264765784114	0.1817718940936863	0.0028004073319755	0.0476069246435845	0.000254582484725
rs17785382	1	53242281	MAGOH-DT	Number of sexual partners	0.292387983706721	0.0570264765784114	0.0944501018329938	0.1367107942973523	0.0333503054989816
rs5174	1	53247055	LRP8	Personality traits or cognitive traits (multivariate analysis)	0.1988289205702647	0.0582993890020366	0.0934317718940936	0.0878309572301425	0.0330957230142566
rs3737983	1	53250744	LRP8	Whole brain restricted isotropic diffusion (multivariate analysis)	0.3839103869653767	0.0470977596741344	0.0982688391038696	0.1662423625254582	0.0394602851323828
rs2297663	1	53257080	LRP8	Low-density lipoprotein receptor-related protein 8 levels	0.29989816700611	0.0516802443991853	0.0967413441955193	0.1326374745417515	0.0364052953156822
rs12354192	1	53331111	LRP8-DT	No associated clinical information for this SNP	0.0409877800407331	0.1845723014256619	0.000254582484725	0.0356415478615071	0.0056008146639511
rs12141158	1	53348768	No gene information found	No associated clinical information for this SNP	0.1804989816700611	0.125254582484725	0.0532077393075356	0.1125254582484725	0.0063645621181262
rs4926986	1	53369922	No gene information found	No associated clinical information for this SNP	0.3195010183299389	0.0656822810590631	0.0878309572301425	0.1509674134419552	0.0313136456211812
rs1316436	1	53376427	No gene information found	No associated clinical information for this SNP	0.305244399185336	0.0519348268839103	0.090122199592668	0.1267820773930753	0.0427698574338085
rs12039843	1	53408391	No gene information found	No associated clinical information for this SNP	0.2067209775967413	0.1311099796334012	0.0470977596741344	0.1242362525458248	0.0066191446028513
rs1342969	1	53409799	No gene information found	No associated clinical information for this SNP	0.2547097759674134	0.1290733197556008	0.0516802443991853	0.1530040733197556	0.0040733197556008
rs17108475	1	53410912	No gene information found	No associated clinical information for this SNP	0.0025458248472505	0.1848268839103869	0.0028004073319755	0.0022912423625254	
rs6681936	1	53413107	No gene information found	No associated clinical information for this SNP	0.2591649694501018	0.1272912423625254	0.0529531568228105	0.155295315682281	0.0045824847250509
rs6685296	1	53414697	SLC25A3P1	No associated clinical information for this SNP	0.1985743380855397	0.1382382892057026	0.0422606924643584	0.1221995926680244	0.0043279022403258
rs1776421	1	53418785	SLC25A3P1	PR interval in Tripanosoma cruzi seropositivity	0.2387983706720977	0.1278004073319755	0.05040733197556	0.1374745417515274	0.0066191446028513
rs9436924	1	53447407	No gene information found	No associated clinical information for this SNP	0.4394093686354379	0.1158350305498981	0.0610997963340122	0.1387474541751527	0.0078920570264765
rs1288617	1	53486468	No gene information found	No associated clinical information for this SNP	0.0833757637474541	0.1731160896130346	0.0117107942973523	0.0616089613034623	0.0134928716904277
rs1298637	1	53492930	No gene information found	Nicotine use	0.4905804480651731	0.0941955193482688	0.0740835030549898	0.1387474541751527	0.0165478615071283
rs11206169	1	53539387	GLIS1	No associated clinical information for this SNP	0.3649439918533605	0.0789205702647657	0.0829938900203666	0.179989816700611	0.0229124236252545
rs12035088	1	53559167	GLIS1	Height	0.2232688391038696	0.1415478615071283	0.039969450101833	0.1260183299389002	0.0033095723014256
rs2873096	1	53564183	GLIS1	No associated clinical information for this SNP	0.2339613034623218	0.1196537678207739	0.0598268839103869	0.1428207739307535	0.005346232179226
rs4927025	1	53666080	GLIS1	No associated clinical information for this SNP	0.2060845213849287	0.1191446028513238	0.0575356415478615	0.1334012219959267	0.0081466395112016
rs7524579	1	53724096	GLIS1	No associated clinical information for this SNP	0.1022148676171079	0.1792260692464358	0.005346232179226	0.0860488798370672	0.000254582484725
rs797913	1	53732889	GLIS1	No associated clinical information for this SNP	0.1210539714867617	0.155295315682281	0.0274949083503055	0.0814663951120163	0.0020366598778004
rs4927033	1	53734989	GLIS1	No associated clinical information for this SNP	0.0870672097759674	0.1461303462321792	0.0366598778004073	0.0572810590631364	0.0020366598778004
rs2273139	1	53793207	NDC1	No associated clinical information for this SNP	0.0982688391038696	0.130091649694501	0.0488798370672097	0.0623727087576374	0.0058553971486761
rs1181145	1	53806657	NDC1	No associated clinical information for this SNP	0.1159623217922607	0.1723523421588594	0.0122199592668024	0.0738289205702647	0.000254582484725
rs10489461	1	53823347	NDC1	No associated clinical information for this SNP	0.0535896130346232	0.1407841140529531	0.0394602851323828	0.0246945010183299	0.0045824847250509
rs4354491	1	53848370	No gene information found	No associated clinical information for this SNP	0.1849541751527494	0.1135437881873727	0.0616089613034623	0.1148167006109979	0.0096741344195519
rs11206226	1	53854664	YIPF1	Nonalcoholic fatty liver disease	0.0365325865580448	0.1705702647657841	0.0142566191446028	0.0272403258655804	0.0030549898167006
rs12131461	1	53900691	DIO1	No associated clinical information for this SNP	0.1589867617107943	0.140274949083503	0.0414969450101833	0.1104887983706721	0.0030549898167006
rs11206244	1	53910028	DIO1	No associated clinical information for this SNP	0.3220468431771894	0.0717922606924643	0.0891038696537678	0.1479124236252545	0.0239307535641547
rs7526168	1	53947749	LRRC42	No associated clinical information for this SNP	0.2058299389002036	0.134928716904277	0.0460794297352342	0.1018329938900203	0.0038187372708757
rs3766466	1	54039764	TMEM59	No associated clinical information for this SNP	0.1323828920570264	0.1723523421588594	0.0124745417515274	0.0794297352342158	0.0455702647657841
rs7556423	1	54080776	TCEANC2	No associated clinical information for this SNP	0.102724032586558	0.1748981670061099	0.0099287169042769	0.070010183299389	0.0274949083503055
